GHI,DNI,DHI,Temperature,Tilted Irradiance (Adjusted)
0,0,0,-2.3000000000000003,0.0
396,38,360,21.5,336.6029495769249
0,0,0,4.0,0.0
31,103,24,21.1,69.77959737589308
465,522,170,23.3,595.1920877505436
0,0,0,15.2,0.0
0,0,0,25.3,0.0
284,30,263,24.700000000000003,243.79426078689508
567,678,145,27.200000000000003,667.045568675684
0,0,0,3.5,0.0
0,0,0,23.8,0.0
132,19,125,11.0,125.481252559465
141,29,126,15.0,132.71537297376037
0,0,0,22.200000000000003,0.0
0,0,0,0.4,0.0
303,372,150,5.9,452.12197374377286
0,0,0,10.5,0.0
0,0,0,20.1,0.0
228,11,218,22.700000000000003,191.92492929383647
0,0,0,9.1,0.0
0,0,0,0.3,0.0
0,0,0,-1.8,0.0
0,0,0,2.4000000000000004,0.0
0,0,0,-5.7,0.0
0,0,0,15.5,0.0
62,0,62,22.700000000000003,51.85086122104119
121,12,116,13.9,111.47758129300028
0,0,0,22.700000000000003,0.0
628,934,71,18.5,878.4038234591419
214,757,48,-5.7,579.7924569197182
0,0,0,-0.9,0.0
0,0,0,24.4,0.0
2,7,2,19.8,4.419926955871809
0,0,0,-3.1,0.0
767,924,87,23.700000000000003,891.9660317175346
109,546,36,3.1,424.3492721653618
78,436,32,2.9000000000000004,255.16781253264003
150,27,135,4.6000000000000005,148.12322614156582
0,0,0,20.5,0.0
678,646,208,5.6000000000000005,809.8075034688218
373,489,126,25.5,516.8914037528473
63,0,63,16.3,54.37719201389884
0,0,0,24.8,0.0
3,9,3,23.200000000000003,7.489993303700003
0,0,0,8.0,0.0
252,237,154,4.800000000000001,331.39369180951564
58,0,58,17.0,49.89136556653492
260,488,91,25.1,452.3612341000877
0,0,0,5.7,0.0
373,367,191,3.8,506.1360528867815
0,0,0,12.1,0.0
496,778,86,19.4,687.1617341076611
10,32,9,-6.5,25.426925772418222
349,295,199,29.8,402.6479989678907
0,0,0,27.700000000000003,0.0
0,0,0,-4.6000000000000005,0.0
0,0,0,1.6,0.0
646,198,459,29.1,540.0945810074854
315,803,56,5.2,716.2704802289821
304,38,271,30.8,250.31492184253315
0,0,0,-3.9,0.0
0,0,0,1.2000000000000002,0.0
665,548,244,23.4,691.6421668840278
72,142,51,19.1,141.27442624176635
329,159,240,22.9,338.71241143976465
41,0,41,4.6000000000000005,37.39901025468352
0,0,0,5.300000000000001,0.0
0,0,0,-1.6,0.0
0,0,0,1.6,0.0
0,0,0,17.3,0.0
803,848,132,19.8,894.8628820225439
0,0,0,4.1000000000000005,0.0
0,0,0,11.7,0.0
0,0,0,-9.9,0.0
0,0,0,-3.1,0.0
216,453,76,23.0,413.1387555517769
0,0,0,9.9,0.0
0,0,0,-3.2,0.0
0,0,0,22.9,0.0
394,456,171,-12.2,601.384110073509
164,35,145,20.4,150.5183470097585
168,3,166,14.2,147.5004172035644
34,5,33,6.0,33.366879729497846
452,913,57,5.7,816.1346235192465
0,0,0,3.6,0.0
428,59,372,21.700000000000003,365.7507058862072
161,614,43,16.8,488.9338549944137
0,0,0,14.4,0.0
133,49,118,2.6,148.3315303346915
2,2,2,24.1,2.7626482742348006
0,0,0,10.5,0.0
252,425,103,23.8,374.29219246909247
0,0,0,8.9,0.0
22,0,22,12.8,19.31160883478997
857,876,113,26.8,873.6391851861081
262,35,240,15.6,239.32675299657564
112,6,110,7.2,103.923849215436
345,46,310,24.9,296.9442658184956
0,0,0,2.1,0.0
0,0,0,8.9,0.0
433,357,230,16.3,497.702242957879
489,803,81,10.6,722.4411713108607
0,0,0,-5.0,0.0
173,75,139,25.4,175.88224069187982
368,768,78,0.2,729.068555449685
108,296,57,4.3,236.51875865141577
0,0,0,-0.1,0.0
470,125,370,23.8,419.8467733335072
36,90,29,16.2,83.98685849076746
0,0,0,-1.5,0.0
0,0,0,6.0,0.0
0,0,0,22.700000000000003,0.0
282,612,77,14.0,487.226474763497
0,0,0,16.7,0.0
111,0,111,10.0,98.7385733973178
0,0,0,26.0,0.0
488,874,70,7.0,804.9160053378582
573,933,93,-3.5,926.2833282545374
143,85,115,20.5,164.32849925529794
0,0,0,9.7,0.0
659,822,96,25.4,777.7191859384099
0,0,0,-2.3000000000000003,0.0
784,824,118,28.200000000000003,824.2527487508644
155,3,152,20.1,131.4874801049987
0,0,0,-4.6000000000000005,0.0
0,0,0,17.6,0.0
5,13,5,4.0,12.636622696455245
0,0,0,11.5,0.0
637,705,152,26.200000000000003,721.695104538655
103,24,94,19.700000000000003,96.4492162446566
19,33,17,-2.3000000000000003,37.90729351382469
204,313,105,27.200000000000003,289.296605633242
0,0,0,21.5,0.0
419,517,159,3.4000000000000004,588.2712239141421
0,0,0,17.1,0.0
0,0,0,2.3000000000000003,0.0
140,346,65,22.200000000000003,302.16338566765023
92,91,74,-14.5,138.09303004390566
543,228,357,23.4,502.69732821299766
40,0,40,19.5,33.988684904184964
35,3,34,18.2,31.154874718963843
0,0,0,4.3,0.0
0,0,0,21.3,0.0
85,0,85,14.8,73.90047332455825
553,681,129,25.6,701.3342423144234
493,776,119,-0.6000000000000001,814.8450449033663
235,696,50,17.8,578.2463329477173
0,0,0,5.6000000000000005,0.0
659,475,247,31.1,611.0741472918493
0,0,0,7.0,0.0
0,0,0,5.7,0.0
545,959,63,1.5,927.3569660337264
39,0,39,20.1,33.04088588187054
234,218,152,-0.3,329.0663221951683
0,0,0,-5.2,0.0
0,0,0,-0.1,0.0
172,24,156,22.1,152.50495252778256
0,0,0,-2.8000000000000003,0.0
0,0,0,4.800000000000001,0.0
0,0,0,22.6,0.0
276,508,93,16.8,436.857188480796
261,118,202,21.700000000000003,271.1428242954919
0,0,0,-2.8000000000000003,0.0
0,0,0,16.2,0.0
0,0,0,9.5,0.0
0,0,0,11.1,0.0
205,9,197,22.9,172.76675703352058
0,0,0,17.2,0.0
336,425,152,5.300000000000001,494.78856673326646
1,4,1,10.9,3.23788716238689
0,0,0,10.8,0.0
0,0,0,10.9,0.0
0,0,0,20.5,0.0
0,0,0,20.1,0.0
0,0,0,1.1,0.0
0,0,0,2.0,0.0
0,0,0,20.5,0.0
0,0,0,4.9,0.0
13,0,13,15.9,11.242486393279718
0,0,0,20.5,0.0
0,0,0,23.0,0.0
8,0,8,8.700000000000001,7.159885533611647
65,302,33,23.4,225.03990217747776
245,671,58,4.6000000000000005,498.5052475663932
0,0,0,-2.6,0.0
336,398,161,5.5,486.95924760099086
172,564,61,3.2,472.3283235486279
0,0,0,20.5,0.0
0,0,0,21.3,0.0
0,0,0,3.9,0.0
88,285,47,16.5,243.13257970330665
294,155,216,10.9,318.3571174140644
790,982,120,-1.7000000000000002,1086.6284190140923
186,239,113,-2.7,288.47186888143654
470,783,83,23.700000000000003,654.1148284564406
0,0,0,-11.7,0.0
0,0,0,16.0,0.0
0,0,0,23.9,0.0
0,0,0,11.2,0.0
43,0,43,15.3,37.29482734411808
280,42,252,14.4,257.4492801681591
0,0,0,-12.6,0.0
115,3,113,6.9,104.64439053121382
53,0,53,4.800000000000001,48.30063177428041
0,0,0,20.5,0.0
824,740,159,27.0,776.1262881015058
58,134,41,24.8,104.87309895235272
0,0,0,13.8,0.0
0,0,0,12.3,0.0
366,286,218,4.9,455.9308299525397
143,58,123,23.1,148.02040869960246
643,920,90,1.9,958.4149655810515
0,0,0,1.8,0.0
0,0,0,12.4,0.0
0,0,0,8.200000000000001,0.0
0,0,0,3.9,0.0
281,777,55,-1.2000000000000002,628.4418973017997
6,8,6,5.9,9.310709778455594
0,0,0,1.5,0.0
387,879,54,6.1000000000000005,782.7073858892714
0,0,0,4.1000000000000005,0.0
0,0,0,-3.9,0.0
0,0,0,18.0,0.0
49,1,49,23.200000000000003,41.6366028124235
0,0,0,0.8,0.0
0,0,0,12.3,0.0
907,813,147,30.4,809.9120206560517
242,10,233,14.5,212.34716364367628
523,346,284,21.9,537.127027383063
0,0,0,-2.3000000000000003,0.0
456,125,360,23.9,412.1299327354512
0,0,0,12.5,0.0
159,680,37,3.2,555.7820845881145
366,682,86,18.0,571.0182369438003
87,149,61,16.2,137.46720897805093
192,372,88,3.3000000000000003,380.41991915776856
0,0,0,26.3,0.0
0,0,0,10.1,0.0
118,114,89,17.8,163.18599069672524
0,0,0,1.2000000000000002,0.0
0,0,0,-1.5,0.0
0,0,0,11.1,0.0
0,0,0,1.7000000000000002,0.0
0,0,0,9.7,0.0
90,52,74,19.8,103.38975786290098
0,0,0,3.2,0.0
0,0,0,14.7,0.0
283,533,99,-2.2,515.4523228948498
642,788,106,29.0,773.4117876291281
0,0,0,24.6,0.0
36,0,36,5.7,32.67217059222073
663,596,226,7.5,772.1001583614508
0,0,0,20.5,0.0
256,639,68,10.2,479.7351333868296
618,904,109,6.2,935.6688842418856
0,0,0,19.1,0.0
0,0,0,22.5,0.0
329,196,227,17.3,364.6876304064575
0,0,0,4.2,0.0
839,856,118,28.1,854.1916901005445
24,0,24,16.0,20.74529981326412
424,730,103,4.1000000000000005,724.651471541887
0,0,0,16.1,0.0
8,23,8,1.0,21.97834470688133
0,0,0,22.0,0.0
0,0,0,4.800000000000001,0.0
946,869,124,18.1,884.211124095996
533,886,78,6.0,885.853084754015
0,0,0,8.6,0.0
0,0,0,4.1000000000000005,0.0
0,0,0,-0.3,0.0
3,31,4,4.9,15.548497591052064
275,499,95,18.9,426.8307774864334
80,43,71,13.7,94.37948157449604
84,0,84,10.7,74.47462036141602
690,521,281,9.2,755.6760257060829
178,208,110,1.0,261.5181141216254
6,52,6,5.7,38.30438478164739
690,535,272,6.2,769.4872108414023
0,0,0,8.8,0.0
0,0,0,4.9,0.0
0,0,0,21.1,0.0
0,0,0,3.9,0.0
0,0,0,18.8,0.0
24,0,24,5.0,21.851864835631115
0,0,0,-2.2,0.0
0,0,0,2.3000000000000003,0.0
215,122,163,15.4,232.1472722178842
612,746,114,26.0,722.5765192696068
4,0,4,8.5,3.5832959941463294
114,20,105,20.4,105.92173145258248
15,0,15,7.300000000000001,13.51280759321012
281,628,68,19.6,557.0306738117733
160,5,157,13.2,141.8722367325611
250,237,133,28.3,285.91266227529445
0,0,0,21.6,0.0
0,0,0,10.5,0.0
144,8,139,15.1,127.96583368241664
0,0,0,2.9000000000000004,0.0
0,0,0,9.9,0.0
646,829,96,24.8,781.3129603705605
0,0,0,22.5,0.0
0,0,0,-2.4000000000000004,0.0
0,0,0,10.3,0.0
0,0,0,14.3,0.0
413,908,54,1.9,754.1117984085689
40,146,29,-0.4,101.65957220177437
0,0,0,14.4,0.0
0,0,0,-1.3,0.0
0,0,0,7.800000000000001,0.0
589,726,123,26.8,702.963391339405
0,0,0,19.6,0.0
27,19,24,0.0,34.17680151017219
63,0,63,11.6,55.61830528330364
421,387,212,6.6000000000000005,539.0716735845097
0,0,0,18.5,0.0
0,0,0,-7.4,0.0
0,0,0,-1.7000000000000002,0.0
0,0,0,6.6000000000000005,0.0
227,311,123,23.5,311.8047552621063
0,0,0,25.200000000000003,0.0
6,58,6,-5.9,43.29180429624552
229,153,167,17.0,270.71041948419526
244,497,81,29.4,434.9938123328877
6,0,6,18.4,5.12596686118692
620,420,280,24.8,608.8585399330067
544,486,230,19.3,628.1331683005594
0,0,0,11.4,0.0
0,0,0,4.7,0.0
316,741,69,-7.300000000000001,660.4194345153808
0,0,0,16.900000000000002,0.0
0,0,0,11.9,0.0
60,0,60,6.800000000000001,54.17697639810947
0,0,0,17.0,0.0
0,0,0,4.1000000000000005,0.0
0,0,0,15.2,0.0
0,0,0,11.1,0.0
105,327,51,25.9,260.9361972457454
83,0,83,8.700000000000001,74.28381241122082
345,90,286,7.300000000000001,344.02144614120004
0,0,0,-10.6,0.0
773,786,139,27.700000000000003,804.8452277280139
111,330,56,19.4,224.43558039116047
0,0,0,22.200000000000003,0.0
43,118,33,-4.1000000000000005,100.5533862254548
0,0,0,0.8,0.0
461,848,67,22.200000000000003,764.605640072757
841,771,165,29.6,803.8076089843476
56,0,56,15.6,48.49958992981711
92,219,55,22.3,169.30776035515643
0,0,0,-0.8,0.0
0,0,0,19.9,0.0
932,799,179,28.4,838.9590682366671
0,0,0,17.8,0.0
2,0,2,10.7,1.7732052467003814
0,0,0,11.6,0.0
0,0,0,6.5,0.0
41,0,41,5.2,37.29589851396296
0,0,0,-1.3,0.0
0,0,0,21.5,0.0
0,0,0,8.0,0.0
237,143,174,24.0,249.61354239327136
1,0,1,4.6000000000000005,0.9121709818215492
0,0,0,12.3,0.0
0,0,0,14.1,0.0
0,0,0,14.4,0.0
953,903,119,21.1,910.141308782432
0,0,0,13.5,0.0
102,487,36,15.6,376.05667772403785
0,0,0,13.0,0.0
193,736,40,-0.8,598.6943895187577
144,428,58,19.700000000000003,293.78740935141485
3,7,3,14.7,6.804960365930997
467,924,67,-1.6,862.2676492626299
219,288,115,24.6,286.02901775103453
0,0,0,17.3,0.0
137,450,55,-7.300000000000001,347.5250942562674
283,281,136,28.8,343.93570910861325
101,509,35,4.0,381.3592729813752
80,0,80,12.4,70.35816122012923
296,627,78,14.9,502.59834037980073
127,130,91,25.0,170.80148758412315
305,510,110,3.8,534.6435722507671
0,0,0,4.2,0.0
612,884,76,25.1,832.7440634875236
141,3,139,21.4,119.6045196078454
0,0,0,16.1,0.0
49,288,27,20.4,209.7089505293426
0,0,0,4.7,0.0
12,4,12,0.6000000000000001,13.72729312899988
0,0,0,21.8,0.0
0,0,0,20.0,0.0
0,0,0,17.2,0.0
73,0,73,16.8,62.855501336154745
0,0,0,17.2,0.0
187,215,115,23.700000000000003,262.7861692698052
241,555,72,22.0,426.8537316915434
545,952,69,-1.9,917.4568481613992
773,826,122,28.3,829.6328652747459
105,397,45,12.8,259.93225735386704
0,0,0,-0.5,0.0
0,0,0,2.6,0.0
0,0,0,24.0,0.0
0,0,0,11.2,0.0
0,0,0,6.2,0.0
570,338,306,16.2,575.7375126204059
0,0,0,5.800000000000001,0.0
25,66,21,25.200000000000003,56.97911085586863
166,2,165,18.6,142.60668376745087
0,0,0,-11.1,0.0
0,0,0,-0.5,0.0
27,0,27,5.4,24.538079370988168
222,15,212,25.4,188.1828909568273
209,717,44,11.9,591.6027722984531
0,0,0,-1.6,0.0
746,886,145,1.8,997.559361755893
592,143,457,25.200000000000003,501.4404489713727
0,0,0,11.1,0.0
0,0,0,10.1,0.0
44,239,27,12.8,140.76798375091124
387,421,177,8.6,537.9897932643158
117,466,43,11.4,302.13399000535065
0,0,0,-15.7,0.0
308,823,54,-0.9,725.8311221880747
279,772,59,1.3,687.6322841178772
51,15,48,2.5,53.32501388099337
0,0,0,-1.5,0.0
0,0,0,8.3,0.0
31,0,31,9.2,27.679587663022826
0,0,0,-0.6000000000000001,0.0
270,511,94,24.9,421.4986901098234
78,0,78,21.8,65.5259743320522
245,215,152,26.6,278.8950124987183
0,0,0,2.0,0.0
0,0,0,23.200000000000003,0.0
0,0,0,9.2,0.0
0,0,0,-5.7,0.0
129,455,49,11.8,309.23286982677706
4,18,4,23.8,13.343710257108343
5,0,5,3.5,4.583908347073725
0,0,0,18.8,0.0
0,0,0,23.1,0.0
0,0,0,21.200000000000003,0.0
0,0,0,-6.1000000000000005,0.0
0,0,0,16.0,0.0
0,0,0,-1.7000000000000002,0.0
0,0,0,4.2,0.0
0,0,0,14.1,0.0
33,0,33,24.8,27.30756571863446
768,623,229,27.700000000000003,740.1329473824468
414,839,70,2.1,748.5114401937984
0,0,0,-4.5,0.0
242,630,65,2.5,571.1081889164228
0,0,0,21.0,0.0
0,0,0,15.6,0.0
0,0,0,14.6,0.0
64,138,46,26.1,110.86362724711827
0,0,0,22.200000000000003,0.0
0,0,0,6.9,0.0
483,792,71,22.6,740.174970613723
89,3,88,28.3,73.78072054755943
0,0,0,-1.7000000000000002,0.0
23,14,22,24.0,26.998156192731248
2,8,2,2.2,6.917315083857465
0,0,0,20.700000000000003,0.0
0,0,0,-2.5,0.0
67,178,45,26.8,149.97106458173866
207,251,123,20.8,302.8976281015983
0,0,0,17.8,0.0
614,633,176,26.0,684.2863996274632
0,0,0,9.4,0.0
0,0,0,-8.4,0.0
538,923,66,9.4,851.2523636443088
0,0,0,-3.0,0.0
0,0,0,-0.6000000000000001,0.0
33,132,23,1.4,109.00671449036275
57,0,57,-0.1,53.116657969480286
0,0,0,18.7,0.0
247,334,122,1.6,397.3909577866559
226,165,145,28.6,252.77949347984364
384,35,351,26.3,318.29653445830274
0,0,0,15.8,0.0
0,0,0,16.0,0.0
302,810,53,4.0,648.6650409928272
325,799,57,9.2,598.2878226776079
616,708,160,1.8,829.0810730931427
351,793,59,13.4,601.8586664661336
0,0,0,19.700000000000003,0.0
0,0,0,14.8,0.0
120,319,62,19.200000000000003,229.2558564069553
374,200,244,29.200000000000003,370.3278234716869
694,890,82,25.200000000000003,827.8659472932651
246,458,96,24.6,384.4020883167118
94,0,94,24.0,78.10039056854208
61,395,28,1.0,242.1401534091114
0,0,0,10.1,0.0
292,315,157,15.0,407.1128023380424
98,52,82,12.4,106.99521799911724
0,0,0,-3.8,0.0
620,583,201,25.8,674.0597140370537
148,3,146,5.4,135.56690823659662
400,78,337,16.900000000000002,362.2040116870736
0,0,0,14.8,0.0
0,0,0,7.300000000000001,0.0
4,0,4,9.6,3.564853243773546
100,32,91,5.300000000000001,108.35273477968236
156,303,82,24.6,249.7825393872372
209,18,198,19.4,183.54137098232445
106,279,56,17.3,207.97514682109
690,884,92,14.5,863.7706174336921
505,813,83,13.4,728.5189680538889
41,2,41,16.400000000000002,36.492105379431
0,0,0,14.4,0.0
0,0,0,0.5,0.0
0,0,0,23.8,0.0
0,0,0,18.9,0.0
179,281,94,19.0,300.5599012999869
0,0,0,-4.1000000000000005,0.0
444,260,275,14.9,465.94973331982607
0,0,0,-0.6000000000000001,0.0
0,0,0,1.9,0.0
65,0,65,18.4,55.531307662858296
1001,954,99,22.9,917.3888519422042
59,0,59,11.1,52.21063457111632
0,0,0,8.1,0.0
0,0,0,21.3,0.0
0,0,0,12.8,0.0
913,795,162,28.1,822.0494709267134
0,0,0,13.8,0.0
0,0,0,15.5,0.0
21,117,17,13.7,88.71495111448756
557,904,73,8.4,861.5677177020988
62,131,33,2.9000000000000004,117.5671382351765
203,156,146,12.9,236.15344400516315
0,0,0,-0.9,0.0
211,411,93,19.5,397.5916674609923
0,0,0,3.4000000000000004,0.0
0,0,0,0.1,0.0
150,0,150,4.4,136.95139329850136
0,0,0,12.4,0.0
0,0,0,-3.7,0.0
0,0,0,12.9,0.0
202,256,121,-1.6,310.3404491229809
0,0,0,1.0,0.0
0,0,0,20.6,0.0
397,539,130,28.5,510.0310484735908
179,5,175,12.5,158.56779294339822
0,0,0,3.4000000000000004,0.0
364,188,251,18.8,383.83001362852417
151,2,150,19.6,129.1329601730061
849,794,158,22.6,846.4194904665039
0,0,0,20.9,0.0
0,0,0,20.4,0.0
0,0,0,6.800000000000001,0.0
89,0,89,12.3,78.3107590115569
742,952,90,4.9,986.3617275631434
0,0,0,-3.1,0.0
0,0,0,8.200000000000001,0.0
830,980,83,5.1000000000000005,1035.0254828322868
642,919,76,16.8,854.1861787845071
220,9,213,15.7,192.8266321524412
0,0,0,3.8,0.0
0,0,0,2.8000000000000003,0.0
0,0,0,20.8,0.0
895,773,166,25.700000000000003,804.9885430084059
233,10,224,13.0,205.96217466690717
0,0,0,7.9,0.0
0,0,0,0.4,0.0
0,0,0,-7.1000000000000005,0.0
557,921,68,12.2,866.0208722299137
0,0,0,5.4,0.0
937,858,149,17.0,915.3388727653318
162,15,153,25.3,139.39192561833227
639,915,78,18.0,861.1526172840466
0,0,0,20.700000000000003,0.0
0,0,0,19.200000000000003,0.0
0,0,0,0.7000000000000001,0.0
0,0,0,11.1,0.0
7,65,7,3.7,32.30445242582017
0,0,0,17.6,0.0
0,0,0,8.4,0.0
0,0,0,0.9,0.0
423,221,283,15.8,435.3638209241429
72,297,40,5.0,240.61872947696483
1,2,1,22.5,1.9936810469207067
1,4,1,22.200000000000003,2.5216681989316907
286,379,138,3.0,418.4902479689272
622,922,80,5.300000000000001,900.8687684021188
25,89,20,10.5,60.90429435195717
868,924,116,10.8,992.083555679274
0,0,0,22.1,0.0
171,7,167,13.7,151.7713565865388
463,914,63,-0.4,870.9331208272764
0,0,0,-0.2,0.0
167,166,112,3.8,224.89282361603435
0,0,0,11.7,0.0
152,604,45,2.2,480.21220501352656
0,0,0,-2.0,0.0
16,7,16,13.3,17.306537470043786
0,0,0,3.9,0.0
106,0,106,3.5,97.17885695796298
50,0,50,8.8,44.72832691419463
0,0,0,1.2000000000000002,0.0
0,0,0,-9.7,0.0
0,0,0,1.2000000000000002,0.0
168,5,165,24.8,140.63560585706546
0,0,0,16.400000000000002,0.0
146,394,60,21.0,281.48955019740123
4,7,4,14.3,6.264511218558805
548,959,62,3.9,899.5149673146714
0,0,0,23.1,0.0
0,0,0,19.4,0.0
0,0,0,-3.7,0.0
28,0,28,15.7,24.23805866921678
138,1,137,16.3,119.1870366685313
14,90,12,18.9,49.77953982277487
448,911,57,6.1000000000000005,824.7912343034237
0,0,0,-1.0,0.0
227,16,215,19.6,197.37445730345777
145,3,142,24.0,120.69825652159162
118,38,99,9.1,122.82236281083688
661,861,92,18.9,867.5561399242766
0,0,0,22.6,0.0
0,0,0,5.300000000000001,0.0
0,0,0,19.0,0.0
71,0,71,25.200000000000003,58.63360182404982
181,200,119,12.7,238.8867787692915
0,0,0,2.0,0.0
523,836,91,6.5,787.9071851633854
0,0,0,13.9,0.0
38,0,38,-0.2,35.42703314285425
91,249,52,3.4000000000000004,195.6352864819416
783,834,113,28.9,826.4800293196187
212,457,82,24.4,359.03439845317234
519,792,89,19.200000000000003,709.4968303821496
622,817,97,27.6,784.366871774282
18,14,16,23.9,22.701285934795383
111,112,84,11.7,140.47033001763126
0,0,0,17.8,0.0
447,720,85,25.0,622.8704874900143
0,0,0,3.0,0.0
230,152,159,6.5,279.2330077331304
381,303,219,18.7,452.6267348922657
0,0,0,12.8,0.0
0,0,0,9.6,0.0
378,640,110,1.5,630.7860217294187
195,9,188,26.1,162.5942380453294
0,0,0,-3.5,0.0
0,0,0,20.200000000000003,0.0
5,2,5,14.9,5.286094384439717
0,0,0,0.2,0.0
0,0,0,-0.7000000000000001,0.0
369,357,193,13.5,458.7823167409715
24,42,22,10.9,47.1119443049938
0,0,0,16.8,0.0
558,856,88,11.4,836.5549315311085
0,0,0,26.9,0.0
0,0,0,5.1000000000000005,0.0
0,0,0,-1.0,0.0
0,0,0,19.8,0.0
0,0,0,14.6,0.0
272,757,60,-4.0,684.7516003819462
224,717,49,2.7,545.3070663908293
104,0,104,19.5,88.37058075088092
0,0,0,22.8,0.0
0,0,0,17.900000000000002,0.0
0,0,0,18.3,0.0
802,704,208,20.700000000000003,819.9062990385902
505,812,83,15.7,720.5485414523471
57,0,57,25.5,47.00037130039724
346,633,98,12.4,623.9189099498661
602,702,161,-3.2,828.233036591596
0,0,0,11.6,0.0
0,0,0,21.6,0.0
0,0,0,15.8,0.0
68,3,67,2.1,64.09165623962876
129,0,129,7.300000000000001,116.21014530160704
889,851,124,28.5,837.2271942485401
0,0,0,-1.0,0.0
0,0,0,2.0,0.0
2,4,2,20.4,3.956543528358512
0,0,0,13.4,0.0
0,0,0,-0.9,0.0
489,886,73,4.4,851.612054016528
125,417,52,13.8,286.4593682536311
910,893,110,25.3,893.8162420677518
0,0,0,-0.7000000000000001,0.0
142,13,137,5.800000000000001,135.53231950556378
284,220,174,24.1,330.4468518137526
23,0,23,12.4,20.22797135078715
0,0,0,5.9,0.0
65,0,65,9.7,57.90162023917851
1,5,1,1.5,4.117915858340015
0,0,0,5.5,0.0
4,0,4,4.7,3.647007313615944
0,0,0,-3.2,0.0
112,274,62,-4.800000000000001,242.07527545143063
792,962,123,5.2,1035.090292657953
235,483,78,18.2,451.3316966104504
410,726,81,23.700000000000003,606.6283857323635
0,0,0,-0.1,0.0
4,6,4,4.9,6.54890508670364
869,940,108,13.6,986.665856372406
44,186,29,4.6000000000000005,149.5339332233741
169,40,143,24.700000000000003,153.69113845725397
0,0,0,-5.9,0.0
0,0,0,-3.0,0.0
0,0,0,-1.2000000000000002,0.0
630,475,255,28.8,620.8688383835156
83,0,83,6.2,75.15355575266457
0,0,0,19.700000000000003,0.0
0,0,0,21.200000000000003,0.0
812,1016,77,5.0,1047.959101960715
0,0,0,5.2,0.0
0,0,0,-1.0,0.0
909,888,107,27.3,876.926856369317
0,0,0,4.9,0.0
0,0,0,-0.7000000000000001,0.0
547,518,212,-2.0,710.709134709249
0,0,0,22.6,0.0
0,0,0,24.700000000000003,0.0
64,369,29,20.6,267.06788626193674
0,0,0,0.0,0.0
0,0,0,22.700000000000003,0.0
0,0,0,14.9,0.0
165,10,158,23.200000000000003,140.40088001776945
2,10,2,23.3,7.129483123656745
81,89,65,-0.5,118.4798071850653
0,0,0,-15.8,0.0
0,0,0,1.8,0.0
0,0,0,9.8,0.0
367,220,243,1.3,431.2250828555137
680,729,147,28.700000000000003,742.2199255366418
677,894,84,24.700000000000003,857.5248825525853
0,0,0,18.9,0.0
0,0,0,0.9,0.0
0,0,0,10.6,0.0
811,843,116,29.3,833.3978546843467
0,0,0,18.6,0.0
261,101,201,29.5,248.20600672686024
0,0,0,10.1,0.0
0,0,0,2.6,0.0
183,165,126,27.4,229.05547296477613
348,569,108,28.5,539.0870660728951
0,0,0,18.4,0.0
0,0,0,22.700000000000003,0.0
0,0,0,18.5,0.0
53,0,53,9.1,47.34538113565375
759,741,167,23.200000000000003,812.033886522299
0,0,0,9.9,0.0
0,0,0,3.2,0.0
0,0,0,1.8,0.0
41,0,41,18.0,35.09618137859099
0,0,0,10.6,0.0
116,443,43,22.700000000000003,337.6305450079182
0,0,0,19.9,0.0
108,6,105,3.9,101.3126369487736
0,0,0,-2.9000000000000004,0.0
0,0,0,12.2,0.0
589,377,305,26.1,587.4240871040377
5,0,5,4.800000000000001,4.556663374932114
0,0,0,12.9,0.0
5,29,5,21.200000000000003,16.845538379239844
50,148,34,-0.7000000000000001,119.65851474332098
0,0,0,12.1,0.0
0,0,0,-3.7,0.0
603,901,73,17.1,822.9948163020413
0,0,0,-0.9,0.0
24,0,24,1.9,22.163714978298177
274,21,259,16.8,242.633530765528
484,326,268,23.5,515.3733334208423
0,0,0,5.300000000000001,0.0
0,0,0,4.7,0.0
910,916,103,24.200000000000003,899.5837468685357
0,0,0,5.9,0.0
759,514,309,20.0,729.3204762735224
0,0,0,7.800000000000001,0.0
0,0,0,12.2,0.0
15,0,15,19.5,12.745756839069362
0,0,0,-1.3,0.0
0,0,0,2.1,0.0
0,0,0,10.3,0.0
0,0,0,14.3,0.0
327,358,166,5.7,452.6948842617738
41,86,23,5.0,84.68861470691128
398,560,127,20.200000000000003,589.7589621098351
0,0,0,15.6,0.0
704,761,141,29.700000000000003,778.6704211568327
0,0,0,-1.3,0.0
126,1,125,11.0,111.62359247624984
289,767,59,3.3000000000000003,600.5706807741108
930,918,106,22.9,924.0863362466292
319,128,246,12.9,325.6175298314238
0,0,0,-2.4000000000000004,0.0
0,0,0,21.8,0.0
0,0,0,8.1,0.0
0,0,0,19.9,0.0
0,0,0,10.8,0.0
0,0,0,11.3,0.0
137,11,133,8.200000000000001,127.97080848797728
0,0,0,16.400000000000002,0.0
0,0,0,9.8,0.0
0,0,0,5.4,0.0
0,0,0,20.3,0.0
686,546,248,29.200000000000003,681.0937898126907
588,634,175,24.5,674.9202037929147
0,0,0,-0.5,0.0
69,3,68,21.4,59.30253395467656
750,845,113,29.6,822.3294528006321
0,0,0,2.0,0.0
7,27,7,-0.3,22.83068492192266
447,896,61,1.8,833.7109182170716
26,194,18,-1.2000000000000002,142.77884822246384
0,0,0,1.5,0.0
0,0,0,10.8,0.0
