time,Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Temperature,Tilted Irradiance (Adjusted)
2019-10-20 06:00:00,2019,10,20,6,30,17,33,15,10.7,27.41204123022488
2019-10-20 07:00:00,2019,10,20,7,30,104,107,80,12.1,132.68159601225585
2019-10-20 08:00:00,2019,10,20,8,30,135,13,130,13.7,122.78058088987588
2019-10-20 09:00:00,2019,10,20,9,30,97,0,97,14.8,84.33348132331943
2019-10-20 10:00:00,2019,10,20,10,30,203,19,192,15.6,182.47151898946973
2019-10-20 11:00:00,2019,10,20,11,30,70,0,70,15.7,60.59514667304195
2019-10-20 12:00:00,2019,10,20,12,30,63,0,63,15.3,54.641258666963694
2019-10-20 13:00:00,2019,10,20,13,30,76,0,76,14.7,66.10757298522219
2019-10-20 14:00:00,2019,10,20,14,30,42,0,42,14.1,36.63875910042768
2019-10-20 15:00:00,2019,10,20,15,30,24,0,24,13.5,20.99679186380207
2019-10-20 16:00:00,2019,10,20,16,30,10,0,10,13.1,8.765429413286725
2019-10-20 17:00:00,2019,10,20,17,30,0,0,0,12.9,0.0
2019-10-20 18:00:00,2019,10,20,18,30,0,0,0,12.8,0.0
2019-10-20 19:00:00,2019,10,20,19,30,0,0,0,12.6,0.0
2019-10-20 20:00:00,2019,10,20,20,30,0,0,0,12.5,0.0
2019-10-20 21:00:00,2019,10,20,21,30,0,0,0,12.3,0.0
2019-10-20 22:00:00,2019,10,20,22,30,0,0,0,12.1,0.0
2019-10-20 23:00:00,2019,10,20,23,30,0,0,0,11.9,0.0
2019-10-21 00:00:00,2019,10,21,0,30,0,0,0,11.6,0.0
2019-10-21 01:00:00,2019,10,21,1,30,0,0,0,11.3,0.0
2019-10-21 02:00:00,2019,10,21,2,30,0,0,0,10.8,0.0
2019-10-21 03:00:00,2019,10,21,3,30,0,0,0,10.4,0.0
2019-10-21 04:00:00,2019,10,21,4,30,0,0,0,10.1,0.0
2019-10-21 05:00:00,2019,10,21,5,30,0,0,0,9.9,0.0
2019-10-21 06:00:00,2019,10,21,6,30,26,186,18,10.2,95.05006784824972
2019-10-21 07:00:00,2019,10,21,7,30,185,612,49,11.3,398.62848752872014
2019-10-21 08:00:00,2019,10,21,8,30,359,776,63,13.2,600.8591481612851
2019-10-21 09:00:00,2019,10,21,9,30,505,860,70,15.3,740.1057378262483
2019-10-21 10:00:00,2019,10,21,10,30,603,901,73,17.1,822.9948163020413
2019-10-21 11:00:00,2019,10,21,11,30,644,915,75,18.4,860.4821990545236
2019-10-21 12:00:00,2019,10,21,12,30,624,907,75,19.3,858.1525175886251
2019-10-21 13:00:00,2019,10,21,13,30,544,877,71,19.700000000000003,817.6042887508368
2019-10-21 14:00:00,2019,10,21,14,30,414,815,65,19.6,732.4528565605356
2019-10-21 15:00:00,2019,10,21,15,30,247,691,53,18.7,579.6868648122821
2019-10-21 16:00:00,2019,10,21,16,30,75,411,32,16.400000000000002,310.3811127634236
2019-10-21 17:00:00,2019,10,21,17,30,0,0,0,14.4,0.0
2019-10-21 18:00:00,2019,10,21,18,30,0,0,0,14.0,0.0
2019-10-21 19:00:00,2019,10,21,19,30,0,0,0,13.3,0.0
2019-10-21 20:00:00,2019,10,21,20,30,0,0,0,13.1,0.0
2019-10-21 21:00:00,2019,10,21,21,30,0,0,0,12.8,0.0
2019-10-21 22:00:00,2019,10,21,22,30,0,0,0,12.6,0.0
2019-10-21 23:00:00,2019,10,21,23,30,0,0,0,12.4,0.0
2019-10-22 00:00:00,2019,10,22,0,30,0,0,0,12.3,0.0
2019-10-22 01:00:00,2019,10,22,1,30,0,0,0,12.2,0.0
2019-10-22 02:00:00,2019,10,22,2,30,0,0,0,12.2,0.0
2019-10-22 03:00:00,2019,10,22,3,30,0,0,0,12.2,0.0
2019-10-22 04:00:00,2019,10,22,4,30,0,0,0,12.2,0.0
2019-10-22 05:00:00,2019,10,22,5,30,0,0,0,12.3,0.0
2019-10-22 06:00:00,2019,10,22,6,30,7,16,6,12.7,11.941635226169947
2019-10-22 07:00:00,2019,10,22,7,30,58,0,58,13.5,50.74224700418833
2019-10-22 08:00:00,2019,10,22,8,30,27,0,27,14.4,23.519536566309455
2019-10-22 09:00:00,2019,10,22,9,30,57,0,57,15.2,49.46122101491112
2019-10-22 10:00:00,2019,10,22,10,30,55,0,55,15.9,47.56436551002957
2019-10-22 11:00:00,2019,10,22,11,30,36,0,36,16.400000000000002,31.057591627767064
2019-10-22 12:00:00,2019,10,22,12,30,73,0,73,16.8,62.855501336154745
2019-10-22 13:00:00,2019,10,22,13,30,58,0,58,17.0,49.891365566534915
2019-10-22 14:00:00,2019,10,22,14,30,59,0,59,16.8,50.801021627851085
2019-10-22 15:00:00,2019,10,22,15,30,17,0,17,16.3,14.67321054343302
2019-10-22 16:00:00,2019,10,22,16,30,5,0,5,15.7,4.328224762360139
2019-10-22 17:00:00,2019,10,22,17,30,0,0,0,15.3,0.0
2019-10-22 18:00:00,2019,10,22,18,30,0,0,0,15.3,0.0
2019-10-22 19:00:00,2019,10,22,19,30,0,0,0,15.6,0.0
2019-10-22 20:00:00,2019,10,22,20,30,0,0,0,15.9,0.0
2019-10-22 21:00:00,2019,10,22,21,30,0,0,0,16.1,0.0
2019-10-22 22:00:00,2019,10,22,22,30,0,0,0,16.2,0.0
2019-10-22 23:00:00,2019,10,22,23,30,0,0,0,16.2,0.0
2019-10-23 00:00:00,2019,10,23,0,30,0,0,0,16.1,0.0
2019-10-23 01:00:00,2019,10,23,1,30,0,0,0,15.9,0.0
2019-10-23 02:00:00,2019,10,23,2,30,0,0,0,15.3,0.0
2019-10-23 03:00:00,2019,10,23,3,30,0,0,0,14.4,0.0
2019-10-23 04:00:00,2019,10,23,4,30,0,0,0,13.4,0.0
2019-10-23 05:00:00,2019,10,23,5,30,0,0,0,12.6,0.0
2019-10-23 06:00:00,2019,10,23,6,30,24,192,17,12.4,94.42353282643057
2019-10-23 07:00:00,2019,10,23,7,30,184,639,47,13.2,404.8103192431411
2019-10-23 08:00:00,2019,10,23,8,30,361,807,60,14.6,611.2377357324071
2019-10-23 09:00:00,2019,10,23,9,30,508,889,66,16.2,751.6928111193241
2019-10-23 10:00:00,2019,10,23,10,30,607,929,69,17.400000000000002,837.7997715913883
2019-10-23 11:00:00,2019,10,23,11,30,639,915,78,18.0,861.1526172840466
2019-10-23 12:00:00,2019,10,23,12,30,628,934,71,18.5,878.4038234591419
2019-10-23 13:00:00,2019,10,23,13,30,548,906,68,18.7,840.6986773025184
2019-10-23 14:00:00,2019,10,23,14,30,416,845,62,18.5,755.1771896759207
2019-10-23 15:00:00,2019,10,23,15,30,247,721,52,17.7,601.3141641574792
2019-10-23 16:00:00,2019,10,23,16,30,71,428,30,15.8,318.83739505833677
2019-10-23 17:00:00,2019,10,23,17,30,0,0,0,14.0,0.0
2019-10-23 18:00:00,2019,10,23,18,30,0,0,0,13.6,0.0
2019-10-23 19:00:00,2019,10,23,19,30,0,0,0,12.6,0.0
2019-10-23 20:00:00,2019,10,23,20,30,0,0,0,11.9,0.0
2019-10-23 21:00:00,2019,10,23,21,30,0,0,0,11.2,0.0
2019-10-23 22:00:00,2019,10,23,22,30,0,0,0,10.5,0.0
2019-10-23 23:00:00,2019,10,23,23,30,0,0,0,9.8,0.0
2019-10-24 00:00:00,2019,10,24,0,30,0,0,0,9.1,0.0
2019-10-24 01:00:00,2019,10,24,1,30,0,0,0,8.5,0.0
2019-10-24 02:00:00,2019,10,24,2,30,0,0,0,8.0,0.0
2019-10-24 03:00:00,2019,10,24,3,30,0,0,0,7.800000000000001,0.0
2019-10-24 04:00:00,2019,10,24,4,30,0,0,0,7.7,0.0
2019-10-24 05:00:00,2019,10,24,5,30,0,0,0,7.7,0.0
2019-10-24 06:00:00,2019,10,24,6,30,22,199,16,8.6,97.50993948537203
2019-10-24 07:00:00,2019,10,24,7,30,178,635,44,10.7,402.7000184504886
2019-10-24 08:00:00,2019,10,24,8,30,351,793,59,13.4,601.8586664661336
2019-10-24 09:00:00,2019,10,24,9,30,496,871,67,16.2,736.2641102728943
2019-10-24 10:00:00,2019,10,24,10,30,591,907,70,18.1,815.3940945187005
2019-10-24 11:00:00,2019,10,24,11,30,630,916,73,18.7,852.9894387054071
2019-10-24 12:00:00,2019,10,24,12,30,609,908,72,19.0,852.691710941417
2019-10-24 13:00:00,2019,10,24,13,30,531,883,68,19.1,817.4674362269491
2019-10-24 14:00:00,2019,10,24,14,30,401,820,62,18.9,731.1261318130022
2019-10-24 15:00:00,2019,10,24,15,30,235,696,50,17.8,578.2463329477173
2019-10-24 16:00:00,2019,10,24,16,30,65,399,28,15.5,296.56818490517855
2019-10-24 17:00:00,2019,10,24,17,30,0,0,0,13.7,0.0
2019-10-24 18:00:00,2019,10,24,18,30,0,0,0,13.4,0.0
2019-10-24 19:00:00,2019,10,24,19,30,0,0,0,12.2,0.0
2019-10-24 20:00:00,2019,10,24,20,30,0,0,0,11.5,0.0
2019-10-24 21:00:00,2019,10,24,21,30,0,0,0,11.0,0.0
2019-10-24 22:00:00,2019,10,24,22,30,0,0,0,10.5,0.0
2019-10-24 23:00:00,2019,10,24,23,30,0,0,0,9.9,0.0
2019-10-25 00:00:00,2019,10,25,0,30,0,0,0,9.4,0.0
2019-10-25 01:00:00,2019,10,25,1,30,0,0,0,8.9,0.0
2019-10-25 02:00:00,2019,10,25,2,30,0,0,0,8.5,0.0
2019-10-25 03:00:00,2019,10,25,3,30,0,0,0,8.200000000000001,0.0
2019-10-25 04:00:00,2019,10,25,4,30,0,0,0,8.1,0.0
2019-10-25 05:00:00,2019,10,25,5,30,0,0,0,8.200000000000001,0.0
2019-10-25 06:00:00,2019,10,25,6,30,9,11,9,9.1,12.585757623006025
2019-10-25 07:00:00,2019,10,25,7,30,76,14,73,10.9,72.62961642176732
2019-10-25 08:00:00,2019,10,25,8,30,203,156,146,12.9,236.15344400516315
2019-10-25 09:00:00,2019,10,25,9,30,328,253,204,14.9,374.93637392212895
2019-10-25 10:00:00,2019,10,25,10,30,433,357,230,16.3,497.702242957879
2019-10-25 11:00:00,2019,10,25,11,30,420,254,267,16.900000000000002,450.4716070100815
2019-10-25 12:00:00,2019,10,25,12,30,360,160,266,17.2,368.9701099592174
2019-10-25 13:00:00,2019,10,25,13,30,329,196,227,17.3,364.68763040645746
2019-10-25 14:00:00,2019,10,25,14,30,256,222,165,17.2,326.4699500064309
2019-10-25 15:00:00,2019,10,25,15,30,149,199,97,16.400000000000002,237.30765920919717
2019-10-25 16:00:00,2019,10,25,16,30,37,65,31,14.9,71.2482185772981
2019-10-25 17:00:00,2019,10,25,17,30,0,0,0,14.1,0.0
2019-10-25 18:00:00,2019,10,25,18,30,0,0,0,14.0,0.0
2019-10-25 19:00:00,2019,10,25,19,30,0,0,0,13.8,0.0
2019-10-25 20:00:00,2019,10,25,20,30,0,0,0,13.6,0.0
2019-10-25 21:00:00,2019,10,25,21,30,0,0,0,13.2,0.0
2019-10-25 22:00:00,2019,10,25,22,30,0,0,0,13.0,0.0
2019-10-25 23:00:00,2019,10,25,23,30,0,0,0,12.8,0.0
2019-10-26 00:00:00,2019,10,26,0,30,0,0,0,12.2,0.0
2019-10-26 01:00:00,2019,10,26,1,30,0,0,0,11.4,0.0
2019-10-26 02:00:00,2019,10,26,2,30,0,0,0,10.9,0.0
2019-10-26 03:00:00,2019,10,26,3,30,0,0,0,10.6,0.0
2019-10-26 04:00:00,2019,10,26,4,30,0,0,0,10.3,0.0
2019-10-26 05:00:00,2019,10,26,5,30,0,0,0,10.1,0.0
2019-10-26 06:00:00,2019,10,26,6,30,15,78,13,10.5,43.34257623687462
2019-10-26 07:00:00,2019,10,26,7,30,159,487,60,11.9,327.23129605672176
2019-10-26 08:00:00,2019,10,26,8,30,326,674,83,13.6,535.9575158850091
2019-10-26 09:00:00,2019,10,26,9,30,442,678,114,15.2,626.1068414304414
2019-10-26 10:00:00,2019,10,26,10,30,461,464,199,16.3,559.5771964926107
2019-10-26 11:00:00,2019,10,26,11,30,471,393,236,17.1,543.2475809998618
2019-10-26 12:00:00,2019,10,26,12,30,457,397,226,17.5,540.9812140658734
2019-10-26 13:00:00,2019,10,26,13,30,387,364,199,17.400000000000002,485.14193734066896
2019-10-26 14:00:00,2019,10,26,14,30,229,153,167,17.0,270.71041948419526
2019-10-26 15:00:00,2019,10,26,15,30,106,53,92,15.9,120.4482427643953
2019-10-26 16:00:00,2019,10,26,16,30,18,0,18,14.5,15.672146282690164
2019-10-26 17:00:00,2019,10,26,17,30,0,0,0,13.6,0.0
2019-10-26 18:00:00,2019,10,26,18,30,0,0,0,13.4,0.0
2019-10-26 19:00:00,2019,10,26,19,30,0,0,0,12.9,0.0
2019-10-26 20:00:00,2019,10,26,20,30,0,0,0,12.7,0.0
2019-10-26 21:00:00,2019,10,26,21,30,0,0,0,12.7,0.0
2019-10-26 22:00:00,2019,10,26,22,30,0,0,0,12.7,0.0
2019-10-26 23:00:00,2019,10,26,23,30,0,0,0,12.6,0.0
2019-10-27 00:00:00,2019,10,27,0,30,0,0,0,12.6,0.0
2019-10-27 01:00:00,2019,10,27,1,30,0,0,0,12.7,0.0
2019-10-27 02:00:00,2019,10,27,2,30,0,0,0,12.8,0.0
2019-10-27 03:00:00,2019,10,27,3,30,0,0,0,13.0,0.0
2019-10-27 04:00:00,2019,10,27,4,30,0,0,0,13.3,0.0
2019-10-27 05:00:00,2019,10,27,5,30,0,0,0,13.7,0.0
2019-10-27 06:00:00,2019,10,27,6,30,4,7,4,14.3,6.264511218558805
2019-10-27 07:00:00,2019,10,27,7,30,19,0,19,15.1,16.495037586570742
2019-10-27 08:00:00,2019,10,27,8,30,24,0,24,16.0,20.74529981326412
2019-10-27 09:00:00,2019,10,27,9,30,27,0,27,16.8,23.247925151728463
2019-10-27 10:00:00,2019,10,27,10,30,29,0,29,17.5,24.884905537720787
2019-10-27 11:00:00,2019,10,27,11,30,45,0,45,18.4,38.4447514589019
2019-10-27 12:00:00,2019,10,27,12,30,51,0,51,19.5,43.33557325283583
2019-10-27 13:00:00,2019,10,27,13,30,76,0,76,20.5,64.25994472060336
2019-10-27 14:00:00,2019,10,27,14,30,311,548,92,21.3,521.8173517509563
2019-10-27 15:00:00,2019,10,27,15,30,212,646,49,21.200000000000003,525.1659367989233
2019-10-27 16:00:00,2019,10,27,16,30,53,341,26,20.0,246.88114218720673
2019-10-27 17:00:00,2019,10,27,17,30,0,0,0,18.6,0.0
2019-10-27 18:00:00,2019,10,27,18,30,0,0,0,17.900000000000002,0.0
2019-10-27 19:00:00,2019,10,27,19,30,0,0,0,15.7,0.0
2019-10-27 20:00:00,2019,10,27,20,30,0,0,0,14.4,0.0
2019-10-27 21:00:00,2019,10,27,21,30,0,0,0,13.4,0.0
2019-10-27 22:00:00,2019,10,27,22,30,0,0,0,12.7,0.0
2019-10-27 23:00:00,2019,10,27,23,30,0,0,0,12.2,0.0
2019-10-28 00:00:00,2019,10,28,0,30,0,0,0,11.8,0.0
2019-10-28 01:00:00,2019,10,28,1,30,0,0,0,11.4,0.0
2019-10-28 02:00:00,2019,10,28,2,30,0,0,0,10.9,0.0
2019-10-28 03:00:00,2019,10,28,3,30,0,0,0,10.5,0.0
2019-10-28 04:00:00,2019,10,28,4,30,0,0,0,10.2,0.0
2019-10-28 05:00:00,2019,10,28,5,30,0,0,0,10.0,0.0
2019-10-28 06:00:00,2019,10,28,6,30,15,108,13,10.8,54.80413578193637
2019-10-28 07:00:00,2019,10,28,7,30,159,558,50,12.7,353.67636438729096
2019-10-28 08:00:00,2019,10,28,8,30,219,251,131,14.6,284.3327038520682
2019-10-28 09:00:00,2019,10,28,9,30,260,133,197,16.2,272.36195298032834
2019-10-28 10:00:00,2019,10,28,10,30,201,30,184,17.2,182.957651374477
2019-10-28 11:00:00,2019,10,28,11,30,126,0,126,18.0,107.85655740737718
2019-10-28 12:00:00,2019,10,28,12,30,161,1,160,18.4,137.56570822113622
2019-10-28 13:00:00,2019,10,28,13,30,153,2,152,18.4,131.56810452934948
2019-10-28 14:00:00,2019,10,28,14,30,101,0,101,18.0,86.45644681067536
2019-10-28 15:00:00,2019,10,28,15,30,34,0,34,17.1,29.23241135728884
2019-10-28 16:00:00,2019,10,28,16,30,42,268,22,15.4,199.05693454176875
2019-10-28 17:00:00,2019,10,28,17,30,0,0,0,14.2,0.0
2019-10-28 18:00:00,2019,10,28,18,30,0,0,0,14.1,0.0
2019-10-28 19:00:00,2019,10,28,19,30,0,0,0,13.5,0.0
2019-10-28 20:00:00,2019,10,28,20,30,0,0,0,13.1,0.0
2019-10-28 21:00:00,2019,10,28,21,30,0,0,0,13.0,0.0
2019-10-28 22:00:00,2019,10,28,22,30,0,0,0,12.9,0.0
2019-10-28 23:00:00,2019,10,28,23,30,0,0,0,12.8,0.0
2019-10-29 00:00:00,2019,10,29,0,30,0,0,0,12.6,0.0
2019-10-29 01:00:00,2019,10,29,1,30,0,0,0,12.5,0.0
2019-10-29 02:00:00,2019,10,29,2,30,0,0,0,12.5,0.0
2019-10-29 03:00:00,2019,10,29,3,30,0,0,0,12.5,0.0
2019-10-29 04:00:00,2019,10,29,4,30,0,0,0,12.4,0.0
2019-10-29 05:00:00,2019,10,29,5,30,0,0,0,12.4,0.0
2019-10-29 06:00:00,2019,10,29,6,30,4,0,4,12.6,3.5145548336659553
2019-10-29 07:00:00,2019,10,29,7,30,78,134,52,13.1,119.4338303237737
2019-10-29 08:00:00,2019,10,29,8,30,132,20,125,13.7,122.83010461495203
2019-10-29 09:00:00,2019,10,29,9,30,149,4,147,14.4,131.1445267207131
2019-10-29 10:00:00,2019,10,29,10,30,103,0,103,15.0,89.46363971868197
2019-10-29 11:00:00,2019,10,29,11,30,139,0,139,15.6,120.38291071865315
2019-10-29 12:00:00,2019,10,29,12,30,135,0,135,16.0,116.69231144961064
2019-10-29 13:00:00,2019,10,29,13,30,76,0,76,16.2,65.62973808920007
2019-10-29 14:00:00,2019,10,29,14,30,46,0,46,16.2,39.72326252767373
2019-10-29 15:00:00,2019,10,29,15,30,28,0,28,15.8,24.22632237352501
2019-10-29 16:00:00,2019,10,29,16,30,7,3,7,15.0,8.087068042726967
2019-10-29 17:00:00,2019,10,29,17,30,0,0,0,14.3,0.0
2019-10-29 18:00:00,2019,10,29,18,30,0,0,0,14.2,0.0
2019-10-29 19:00:00,2019,10,29,19,30,0,0,0,13.8,0.0
2019-10-29 20:00:00,2019,10,29,20,30,0,0,0,13.7,0.0
2019-10-29 21:00:00,2019,10,29,21,30,0,0,0,13.7,0.0
2019-10-29 22:00:00,2019,10,29,22,30,0,0,0,13.9,0.0
2019-10-29 23:00:00,2019,10,29,23,30,0,0,0,14.2,0.0
2019-10-30 00:00:00,2019,10,30,0,30,0,0,0,14.3,0.0
2019-10-30 01:00:00,2019,10,30,1,30,0,0,0,14.2,0.0
2019-10-30 02:00:00,2019,10,30,2,30,0,0,0,13.9,0.0
2019-10-30 03:00:00,2019,10,30,3,30,0,0,0,13.8,0.0
2019-10-30 04:00:00,2019,10,30,4,30,0,0,0,13.6,0.0
2019-10-30 05:00:00,2019,10,30,5,30,0,0,0,13.5,0.0
2019-10-30 06:00:00,2019,10,30,6,30,6,22,6,13.9,13.787122795864157
2019-10-30 07:00:00,2019,10,30,7,30,52,10,50,14.8,48.90994191719752
2019-10-30 08:00:00,2019,10,30,8,30,120,22,112,15.7,111.68960897397609
2019-10-30 09:00:00,2019,10,30,9,30,149,4,147,16.900000000000002,129.55729236732515
2019-10-30 10:00:00,2019,10,30,10,30,217,24,204,18.0,194.30375268835445
2019-10-30 11:00:00,2019,10,30,11,30,152,3,150,18.7,130.5185305825481
2019-10-30 12:00:00,2019,10,30,12,30,69,0,69,18.8,58.83293256040211
2019-10-30 13:00:00,2019,10,30,13,30,119,0,119,18.6,101.56525090016052
2019-10-30 14:00:00,2019,10,30,14,30,96,4,94,18.2,83.65958912635955
2019-10-30 15:00:00,2019,10,30,15,30,83,5,82,17.5,74.13799361285201
2019-10-30 16:00:00,2019,10,30,16,30,20,16,19,16.7,26.957443280676312
2019-10-30 17:00:00,2019,10,30,17,30,0,0,0,16.1,0.0
2019-10-30 18:00:00,2019,10,30,18,30,0,0,0,16.0,0.0
2019-10-30 19:00:00,2019,10,30,19,30,0,0,0,15.7,0.0
2019-10-30 20:00:00,2019,10,30,20,30,0,0,0,15.5,0.0
2019-10-30 21:00:00,2019,10,30,21,30,0,0,0,15.4,0.0
2019-10-30 22:00:00,2019,10,30,22,30,0,0,0,15.5,0.0
2019-10-30 23:00:00,2019,10,30,23,30,0,0,0,15.6,0.0
2019-10-31 00:00:00,2019,10,31,0,30,0,0,0,15.5,0.0
2019-10-31 01:00:00,2019,10,31,1,30,0,0,0,15.5,0.0
2019-10-31 02:00:00,2019,10,31,2,30,0,0,0,15.6,0.0
2019-10-31 03:00:00,2019,10,31,3,30,0,0,0,16.0,0.0
2019-10-31 04:00:00,2019,10,31,4,30,0,0,0,16.8,0.0
2019-10-31 05:00:00,2019,10,31,5,30,0,0,0,17.5,0.0
2019-10-31 06:00:00,2019,10,31,6,30,2,13,2,17.900000000000002,6.629076015105689
2019-10-31 07:00:00,2019,10,31,7,30,13,0,13,18.3,11.111710526999982
2019-10-31 08:00:00,2019,10,31,8,30,24,0,24,19.0,20.44350935261857
2019-10-31 09:00:00,2019,10,31,9,30,93,0,93,19.9,78.8677673308965
2019-10-31 10:00:00,2019,10,31,10,30,72,0,72,20.700000000000003,60.81748427475828
2019-10-31 11:00:00,2019,10,31,11,30,117,0,117,21.0,98.6812890969175
2019-10-31 12:00:00,2019,10,31,12,30,111,0,111,21.0,93.62071016887045
2019-10-31 13:00:00,2019,10,31,13,30,76,0,76,20.6,64.22808906086856
2019-10-31 14:00:00,2019,10,31,14,30,176,106,136,20.1,200.74569318142596
2019-10-31 15:00:00,2019,10,31,15,30,97,40,88,19.700000000000003,104.4884015353345
2019-10-31 16:00:00,2019,10,31,16,30,21,6,21,19.5,21.739780109713756
2019-10-31 17:00:00,2019,10,31,17,30,0,0,0,19.4,0.0
2019-10-31 18:00:00,2019,10,31,18,30,0,0,0,19.4,0.0
2019-10-31 19:00:00,2019,10,31,19,30,0,0,0,19.8,0.0
2019-10-31 20:00:00,2019,10,31,20,30,0,0,0,20.1,0.0
2019-10-31 21:00:00,2019,10,31,21,30,0,0,0,20.4,0.0
2019-10-31 22:00:00,2019,10,31,22,30,0,0,0,20.5,0.0
2019-10-31 23:00:00,2019,10,31,23,30,0,0,0,19.700000000000003,0.0
2019-11-01 00:00:00,2019,11,1,0,30,0,0,0,16.2,0.0
2019-11-01 01:00:00,2019,11,1,1,30,0,0,0,12.1,0.0
2019-11-01 02:00:00,2019,11,1,2,30,0,0,0,10.3,0.0
2019-11-01 03:00:00,2019,11,1,3,30,0,0,0,9.2,0.0
2019-11-01 04:00:00,2019,11,1,4,30,0,0,0,8.1,0.0
2019-11-01 05:00:00,2019,11,1,5,30,0,0,0,7.6,0.0
2019-11-01 06:00:00,2019,11,1,6,30,10,106,9,7.7,49.87670167989719
2019-11-01 07:00:00,2019,11,1,7,30,153,618,42,8.3,380.54379379060697
2019-11-01 08:00:00,2019,11,1,8,30,325,799,57,9.2,598.2878226776079
2019-11-01 09:00:00,2019,11,1,9,30,471,888,65,10.2,751.2525300001141
2019-11-01 10:00:00,2019,11,1,10,30,571,940,66,11.1,851.0026096939035
2019-11-01 11:00:00,2019,11,1,11,30,612,959,65,12.0,896.606544913917
2019-11-01 12:00:00,2019,11,1,12,30,589,948,65,12.5,894.939755311279
2019-11-01 13:00:00,2019,11,1,13,30,508,917,61,12.8,851.8360503328356
2019-11-01 14:00:00,2019,11,1,14,30,376,853,54,12.7,759.0114793361822
2019-11-01 15:00:00,2019,11,1,15,30,209,717,44,11.9,591.6027722984531
2019-11-01 16:00:00,2019,11,1,16,30,42,332,22,10.1,244.5576061411028
2019-11-01 17:00:00,2019,11,1,17,30,0,0,0,8.6,0.0
2019-11-01 18:00:00,2019,11,1,18,30,0,0,0,8.200000000000001,0.0
2019-11-01 19:00:00,2019,11,1,19,30,0,0,0,7.300000000000001,0.0
2019-11-01 20:00:00,2019,11,1,20,30,0,0,0,6.6000000000000005,0.0
2019-11-01 21:00:00,2019,11,1,21,30,0,0,0,5.9,0.0
2019-11-01 22:00:00,2019,11,1,22,30,0,0,0,5.300000000000001,0.0
2019-11-01 23:00:00,2019,11,1,23,30,0,0,0,4.7,0.0
2019-11-02 00:00:00,2019,11,2,0,30,0,0,0,4.2,0.0
2019-11-02 01:00:00,2019,11,2,1,30,0,0,0,3.8,0.0
2019-11-02 02:00:00,2019,11,2,2,30,0,0,0,3.4000000000000004,0.0
2019-11-02 03:00:00,2019,11,2,3,30,0,0,0,3.2,0.0
2019-11-02 04:00:00,2019,11,2,4,30,0,0,0,3.0,0.0
2019-11-02 05:00:00,2019,11,2,5,30,0,0,0,2.9000000000000004,0.0
2019-11-02 06:00:00,2019,11,2,6,30,7,65,7,3.7,32.30445242582017
2019-11-02 07:00:00,2019,11,2,7,30,145,574,45,5.7,361.47993693967254
2019-11-02 08:00:00,2019,11,2,8,30,314,763,62,7.6,580.3203834987117
2019-11-02 09:00:00,2019,11,2,9,30,458,855,71,9.0,732.7947346327687
2019-11-02 10:00:00,2019,11,2,10,30,555,901,75,10.0,828.3460440384835
2019-11-02 11:00:00,2019,11,2,11,30,594,913,77,10.8,870.0002422123522
2019-11-02 12:00:00,2019,11,2,12,30,558,856,88,11.4,836.5549315311085
2019-11-02 13:00:00,2019,11,2,13,30,487,849,77,11.7,809.1847227062447
2019-11-02 14:00:00,2019,11,2,14,30,360,789,66,11.6,718.1417526985942
2019-11-02 15:00:00,2019,11,2,15,30,195,626,53,10.9,530.3416249913424
2019-11-02 16:00:00,2019,11,2,16,30,34,210,22,9.5,161.76721441345316
2019-11-02 17:00:00,2019,11,2,17,30,0,0,0,8.5,0.0
2019-11-02 18:00:00,2019,11,2,18,30,0,0,0,8.3,0.0
2019-11-02 19:00:00,2019,11,2,19,30,0,0,0,7.7,0.0
2019-11-02 20:00:00,2019,11,2,20,30,0,0,0,7.1000000000000005,0.0
2019-11-02 21:00:00,2019,11,2,21,30,0,0,0,6.5,0.0
2019-11-02 22:00:00,2019,11,2,22,30,0,0,0,5.800000000000001,0.0
2019-11-02 23:00:00,2019,11,2,23,30,0,0,0,5.2,0.0
2019-11-03 00:00:00,2019,11,3,0,30,0,0,0,4.800000000000001,0.0
2019-11-03 01:00:00,2019,11,3,1,30,0,0,0,4.5,0.0
2019-11-03 02:00:00,2019,11,3,2,30,0,0,0,4.2,0.0
2019-11-03 03:00:00,2019,11,3,3,30,0,0,0,3.8,0.0
2019-11-03 04:00:00,2019,11,3,4,30,0,0,0,3.5,0.0
2019-11-03 05:00:00,2019,11,3,5,30,0,0,0,3.2,0.0
2019-11-03 06:00:00,2019,11,3,6,30,6,50,6,3.7,25.264004120177084
2019-11-03 07:00:00,2019,11,3,7,30,139,548,45,5.5,345.69489147486223
2019-11-03 08:00:00,2019,11,3,8,30,308,749,63,7.800000000000001,569.0392136595863
2019-11-03 09:00:00,2019,11,3,9,30,452,847,72,9.7,722.9361577495496
2019-11-03 10:00:00,2019,11,3,10,30,550,898,75,10.7,821.0817245208508
2019-11-03 11:00:00,2019,11,3,11,30,590,915,76,11.4,866.5323448725744
2019-11-03 12:00:00,2019,11,3,12,30,423,443,182,11.8,551.599285593543
2019-11-03 13:00:00,2019,11,3,13,30,289,242,173,11.9,363.10622309749914
2019-11-03 14:00:00,2019,11,3,14,30,194,146,140,11.7,245.2637966028427
2019-11-03 15:00:00,2019,11,3,15,30,145,332,71,10.7,318.7416828861735
